,Title,Occupation,Company,Company Location,Specs,Link
436,Regional Manager,"['Full Time', 'On-site']",Adamco Pharm ,"Giza, Egypt ",Senior Management · 10+ Yrs of Exp · Operations/Management · Regional Manager · MEDICINE · Sales · sales skills · Regional · Sales Target · Science · Vet · Management,https://wuzzuf.net/jobs/p/J1vdj6HoZ06D-Regional-Manager-Adamco-Pharm-Giza-Egypt
437,IT Technical Support Specialist,"['Full Time', 'On-site']",Egyptian German Automotive ,"6th of October, Giza, Egypt ",Experienced · 3 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Communication skills · Information Technology (IT) · IT · Networks · Computer Science · Networking · Software · Technical Support,https://wuzzuf.net/jobs/p/COnfhGFeOY0p-IT-Technical-Support-Specialist-Egyptian-German-Automotive-Giza-Egypt
438,Senior AI Engineer,"['Full Time', 'Hybrid']",Lumin ,"Sheikh Zayed, Giza, Egypt ",Experienced · 3 - 5 Yrs of Exp · IT/Software Development · AI · Artificial Intelligence · Computer Vision · Machine Learning · TensorFlow · Python · Computer Science · Programming · PyTorch,https://wuzzuf.net/jobs/p/qZt8hX89HQtt-Senior-AI-Engineer-Lumin-Giza-Egypt
439,IT Demand & Delivery - DWH Manager,"['Full Time', 'Remote']",MOBILY INFOTECH LTD INDIA ,"Cairo, Egypt ",Manager · 10 - 15 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · PL/SQL · Teradata · Telecom · SQL · technical · Telecommunication · Computer Science · Communication skills,https://wuzzuf.net/jobs/p/ExcXzuIdJXDn-IT-Demand-Delivery---DWH-Manager-MOBILY-INFOTECH-LTD-INDIA-Cairo-Egypt
440,Senior Oracle Techno-Functional Consultant (SCM/MFG Discrete),"['Full Time', 'On-site']",idaco ,"Giza, Giza, Egypt ",Experienced · 3 - 5 Yrs of Exp · Accounting/Finance · IT/Software Development · Engineering - Telecom/Technology · Oracle · SCM · Techno-Functional Consultant · Computer Science · Oracle E-Business Suite · Oracle e-Business · Information Technology (IT),https://wuzzuf.net/jobs/p/gI8jT812SwEX-Senior-Oracle-Techno-Functional-Consultant-SCMMFG-Discrete-idaco-Giza-Egypt
441,Information Processor – Legal Document Management,['Full Time'],TalentFusion Solutions ,"Kuwait City, Kuwait ",Entry Level · Administration · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · microsoft office · engineering · software · management · quality,https://wuzzuf.net/jobs/p/g/k2wnEYkmMxly-Information-Processor-–-Legal-Document-Management-TalentFusion-Solutions-Kuwait-City-Kuwait
442,IT Specialist,"['Full Time', 'On-site']",Giza Power Industry ,"Abu Rawash, Giza, Egypt ",Experienced · 2 - 4 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Manufacturing/Production · Information Technology (IT) · Computer Science · IT · IT Specialist · specialist · Installation · Technical Support,https://wuzzuf.net/jobs/p/cCGdLbNgFND6-IT-Specialist-Giza-Power-Industry-Giza-Egypt
443,Senior Production Engineer (Metal Manufacturing),"['Full Time', 'On-site']",Outservingplus ,"Giza, Egypt ",Experienced · 4 - 7 Yrs of Exp · Manufacturing/Production · Engineering - Mechanical/Electrical · Analysis · Computer Science · Engineering · Information Technology (IT) · Management · Manufacturing · Mechanical · Production,https://wuzzuf.net/jobs/p/bLV2sBFnZksn-Senior-Production-Engineer-Metal-Manufacturing-Outservingplus-Giza-Egypt
444,Microbiologist Quality Control,"['Full Time', 'On-site']",Atco Pharma For Pharmaceutical Industries ,"Monufya, Egypt ",Experienced · 3 - 5 Yrs of Exp · R&D/Science · Manufacturing/Production · Quality · quality · Microbiologist · Quality Control · Sciences · Pharmaceutical · Microbiology,https://wuzzuf.net/jobs/p/tAxRUa2F5XF5-Microbiologist-Quality-Control-Atco-Pharma-For-Pharmaceutical-Industries-Monufya-Egypt
445,RPA Developer,"['Full Time', 'Shift Based', 'On-site']",alfanar ,"Sheraton, Cairo, Egypt ",Entry Level · 0 - 4 Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · English · Information Technology (IT) · Computer Science · RPA · Software Development · uipath · Programming,https://wuzzuf.net/jobs/p/rQB3674enPhw-RPA-Developer-alfanar-Cairo-Egypt
446,Senior Technical Operation Engineer,"['Full Time', 'Hybrid']",Cashcall ,"Maadi, Cairo, Egypt ",Experienced · 3+ Yrs of Exp · IT/Software Development · Project/Program Management · Analyst/Research · Computer Science · Engineering · Information Technology (IT) · Networking · Operations · SQL · Linux,https://wuzzuf.net/jobs/p/LT18A7t5ZlgU-Senior-Technical-Operation-Engineer-Cashcall-Cairo-Egypt
447,System Administrator,"['Full Time', 'On-site']",Danat Travels  ,"Nasr City, Cairo, Egypt ",Experienced · 3 - 5 Yrs of Exp · males_only · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Software · Communication · computer · Computer Science · Databases · Help desk · Information technology,https://wuzzuf.net/jobs/p/fF50kHDA77qJ-System-Administrator-Danat-Travels-Cairo-Egypt
448,GIS Technician,"['Full Time', 'On-site']",Citylogix ME ,"New Cairo, Cairo, Egypt ",Experienced · 2 - 10 Yrs of Exp · IT/Software Development · Arc GIS · GIS · QGIS,https://wuzzuf.net/jobs/p/nFPnN5W9bxPc-GIS-Technician-Citylogix-ME-Cairo-Egypt
449,Senior Android Developer,"['Full Time', 'On-site']",Sarmady ,"Mohandessin, Giza, Egypt ",Experienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · Kotlin · jetpack · MVVM · MVP · MVC · Software Development · Android,https://wuzzuf.net/jobs/p/Uz3NcEx08WSC-Senior-Android-Developer-Sarmady-Giza-Egypt
450,IT Specialist,"['Full Time', 'On-site']",FiveM Waste Management ,"Abu Dhabi, United Arab Emirates ",Experienced · 3 - 5 Yrs of Exp · IT/Software Development · Information Technology (IT) · Networks · ERP · IT · Software · Troubleshooting · Technical Support · computer · Computer Hardware,https://wuzzuf.net/jobs/p/QKe0tKG1p6NV-IT-Specialist-FiveM-Waste-Management-Abu-Dhabi-United-Arab-Emirates
451,Research And Development Pharmacist,"['Full Time', 'On-site']",MedicZone ,"New Cairo, Cairo, Egypt ",Experienced · 3 - 6 Yrs of Exp · R&D/Science · Analyst/Research · Pharmaceutical · Business Development · Communication skills · Data Analysis · Pharmaceutical · Pharmacy · Analysis · Communication,https://wuzzuf.net/jobs/p/TPd6D576OO1q-Research-And-Development-Pharmacist-MedicZone-Cairo-Egypt
452,PMO Specialist,['Full Time'],Kana Group ,"Kuwait City, Kuwait ",Entry Level · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Computer Science · PMO · Project Management · Commerce · Computer Engineering · Information Technology (IT) · Microsoft Office,https://wuzzuf.net/jobs/p/g/thaH53wc2R7t-PMO-Specialist-Kana-Group-Kuwait-City-Kuwait
453,Site Reliability Engineer,"['Full Time', 'On-site']",Citylogix ME ,"New Cairo, Cairo, Egypt ",Experienced · 4 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · AWS · Information Technology (IT) · System Admin · System Administration · PostgreSQL · Docker · Node.js,https://wuzzuf.net/jobs/p/dX3TKDNIhK4V-Site-Reliability-Engineer-Citylogix-ME-Cairo-Egypt
454,IT Manager,"['Full Time', 'On-site']",Al Soug-Cashi ,"Dokki, Giza, Egypt ",Manager · 4 - 9 Yrs of Exp · Business Development · IT/Software Development · Engineering - Telecom/Technology · Administration · computer · Computer Engineering · Information Technology (IT) · Project Management · IT · Management,https://wuzzuf.net/jobs/p/hbOGe7iZbuI5-IT-Manager-Al-Soug-Cashi-Giza-Egypt
455,Full Stack Developer,"['Full Time', 'Part Time', 'Remote']",Al Shabab Al Tamoheen ,"Jeddah, Saudi Arabia ",Experienced · 3 - 20 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · JavaScript · Full Stack · Angular · Computer Science · CSS · HTML · Information Technology (IT) · Java,https://wuzzuf.net/jobs/p/KqtjPY7jNskA-Full-Stack-Developer-Al-Shabab-Al-Tamoheen-Jeddah-Saudi-Arabia
456,Senior Production Engineer,"['Full Time', 'On-site']",Outservingplus ,"Giza, Egypt ",Experienced · 2 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Computer Science · engineer · Engineering · Analysis · Information Technology (IT) · Management · Manufacturing,https://wuzzuf.net/jobs/p/zbOcrHoNPD5T-Senior-Production-Engineer-Outservingplus-Giza-Egypt
457,Research Manager,"['Full Time', 'Hybrid']",Evalueserve ,"Cairo, Egypt ",Manager · 7 - 14 Yrs of Exp · Analyst/Research · Secondary research · Qualitative Research · Quantitative Research · Consulting · Team management,https://wuzzuf.net/jobs/p/R0TDbKszUJKN-Research-Manager-Evalueserve-Cairo-Egypt
458,IT Executive- Cairo and Alex,"['Full Time', 'On-site']",Confidential ,"New Cairo, Cairo, Egypt ",Entry Level · 1 - 3 Yrs of Exp · Installation/Maintenance/Repair · Computer Science · Hardware · Information Technology (IT) · English · computer · Communication · IT · Software,https://wuzzuf.net/jobs/p/ySpdvxKAFPpO-IT-Executive--Cairo-and-Alex-Cairo-Egypt
459,Senior Systems Engineer,"['Full Time', 'On-site']",FinBi Finance & Banking Consultants International ,"Dokki, Giza, Egypt ",Experienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · MCSA · Information Technology (IT) · computer · Engineering · Software Development,https://wuzzuf.net/jobs/p/5ruut7QyJkhv-Senior-Systems-Engineer-FinBi-Finance-Banking-Consultants-International-Giza-Egypt
460,Senior Mobile Developer - React Native,"['Full Time', 'On-site']",Partner & More ,"New Cairo, Cairo, Egypt ",Experienced · 3 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · React Native · Git · Apollo · GraphQL · JavaScript · Software Development · UX · UI,https://wuzzuf.net/jobs/p/mrklg374IwYO-Senior-Mobile-Developer---React-Native-Partner-More-Cairo-Egypt
461,R&D Specialist,"['Full Time', 'On-site']",Zeta Pharma ,"Alsadat City, Monufya, Egypt ",Entry Level · 1 - 2 Yrs of Exp · R&D/Science · Pharmaceutical · R&D · Science · Pharmaceutical · Research,https://wuzzuf.net/jobs/p/VB0QyiKKBdS0-RD-Specialist-Zeta-Pharma-Monufya-Egypt
462,System Administrator,"['Full Time', 'On-site']",RDI ,"Dokki, Giza, Egypt ",Entry Level · 2+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Network Administration · Information Technology (IT) · Networking · Linux · CCNA · CCNP · System Administration,https://wuzzuf.net/jobs/p/RxGaVW0gUXGH-System-Administrator-RDI-Giza-Egypt
463,R & D Head,"['Full Time', 'On-site']",Confidential ,"10th of Ramadan City, Sharqia, Egypt ",Senior Management · 5 - 8 Yrs of Exp · R&D/Science · Operations/Management · Manufacturing/Production · Analysis · Communication skills · Computer Skills · Research · Product Development · confectionery · FMCG,https://wuzzuf.net/jobs/p/0R69ETzGhySq-R-D-Head-Sharqia-Egypt
464,Senior Network Engineer,"['Full Time', 'On-site']",Egypt University of Informatics (EUI) ,"New Capital, Cairo, Egypt ",Experienced · 5 - 7 Yrs of Exp · IT/Software Development · Computer Science · Engineering · Information Technology (IT),https://wuzzuf.net/jobs/p/QAuexfI9nBTd-Senior-Network-Engineer-Egypt-University-of-Informatics-EUI-Cairo-Egypt
465,Product Manager,"['Full Time', 'On-site']",Soficopharm ,"Cairo, Egypt ",Experienced · 3 - 6 Yrs of Exp · Marketing/PR/Advertising · Marketing · Management · Pharmaceutical · Product Development · Sales,https://wuzzuf.net/jobs/p/0s1xVWEcR5Ma-Product-Manager-Soficopharm-Cairo-Egypt
466,Django Developer,"['Full Time', 'On-site']",Confidential ,"Sheikh Zayed, Giza, Egypt ",Entry Level · 1 - 4 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Django · Python · Back-End Development · Amazon AWS · Computer Science · Engineering · CSS · Git,https://wuzzuf.net/jobs/p/rpCUsaudVIY2-Django-Developer-Giza-Egypt
467,Quality Control Specialist (Fruits and Vegetables),"['Full Time', 'On-site']",Glamour Export  ,"Heliopolis, Cairo, Egypt ",Experienced · 3 - 5 Yrs of Exp · Operations/Management · Quality · Agriculture · Chemistry · Quality Assurance · Quality Control · food safety,https://wuzzuf.net/jobs/p/wPuVDxlJIZq9-Quality-Control-Specialist-Fruits-and-Vegetables-Glamour-Export-Cairo-Egypt
468,Full Stack Developer - Python,"['Full Time', 'Hybrid']",Pyramids Pharmacy  ,"6th of October, Giza, Egypt ",Experienced · 2 - 5 Yrs of Exp · IT/Software Development · Python · Django · React · AWS · Docker · Github,https://wuzzuf.net/jobs/p/IObyTyAPkoyl-Full-Stack-Developer---Python-Pyramids-Pharmacy-Giza-Egypt
469,Senior Mobile Developer,"['Full Time', 'Hybrid']",Techsa ,"New Cairo, Cairo, Egypt ",Experienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Documentation · front-end · Mobile · Problem Solving · Software · Software Engineering · Flutter,https://wuzzuf.net/jobs/p/N5KnK3zs5VeM-Senior-Mobile-Developer-Techsa-Cairo-Egypt
470,"Senior Front-end developer ""Vue js ""","['Full Time', 'Hybrid']",Dubai Cairo Sanafi ,"Nasr City, Cairo, Egypt ",Experienced · 4 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · front-end · Computer Science · JavaScript · Vue.js · Front-End Developer · Software Development · PHP · MySQL,https://wuzzuf.net/jobs/p/RCck4CDnoK7u-Senior-Front-end-developer-Vue-js-Dubai-Cairo-Sanafi-Cairo-Egypt
471,Senior React Native Developer,"['Full Time', 'Hybrid']",TechJump ,"Alexandria, Egypt ",Experienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Development · Computer Science · Information Technology (IT) · React Native · Software Development · Mobile Development,https://wuzzuf.net/jobs/p/HCjVCIpOl23P-Senior-React-Native-Developer-TechJump-Alexandria-Egypt
472,Senior Accountant,"['Full Time', 'On-site']",Data Science ,"Hadayek October, Giza, Egypt ",Experienced · 3 - 5 Yrs of Exp · Accounting/Finance · Administration · Accounting · Accounting Software · Data Entry · excel · Finance · Financial Management · Microsoft Excel · Financial Analysis,https://wuzzuf.net/jobs/p/Z5fs0wUYhXlO-Senior-Accountant-Data-Science-Giza-Egypt
473,CTO,"['Full Time', 'Hybrid']",Dubai Cairo Sanafi ,"Nasr City, Cairo, Egypt ",Senior Management · 4 - 9 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Development · Automation Testing · RESTful APIs · Project Management · CTO · Computer Science · Information Technology (IT) · PHP,https://wuzzuf.net/jobs/p/4lChW4mNo9Zo-CTO-Dubai-Cairo-Sanafi-Cairo-Egypt
474,Junior Odoo Consultant,"['Full Time', 'On-site']",Egypro FME ,"Maadi, Cairo, Egypt ",Entry Level · 1 - 2 Yrs of Exp · IT/Software Development · ERP · Odoo · CRM · Information Technology (IT) · Business Process,https://wuzzuf.net/jobs/p/ytmdVEVAFNXy-Junior-Odoo-Consultant-Egypro-FME-Cairo-Egypt
475,Remote Roads Inspection Engineer,"['Full Time', 'On-site']",Citylogix ME ,"New Cairo, Cairo, Egypt ",Entry Level · 0 - 4 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Other · Engineering Services · Roads · Transportation engineering · Engineering · QA · Highways,https://wuzzuf.net/jobs/p/zF9kzxya69v6-Remote-Roads-Inspection-Engineer-Citylogix-ME-Cairo-Egypt
476,Visa officer,"['Full Time', 'On-site']",Alouf Travel ,"6th of October, Giza, Egypt ",Experienced · 5 - 7 Yrs of Exp · Tourism/Travel · Travel · visa · English · application · Immigration,https://wuzzuf.net/jobs/p/EbWnptQM4X8E-Visa-officer-Alouf-Travel-Giza-Egypt
477,Senior UX/UI Designer,"['Full Time', 'Hybrid']",Dimofinf Operations Center ,"Nasr City, Cairo, Egypt ",Experienced · 3 - 6 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Design · front-end · HTML5 · Information Technology (IT) · JavaScript · photoshop,https://wuzzuf.net/jobs/p/Okn9g9y6DSiu-Senior-UXUI-Designer-Dimofinf-Operations-Center-Cairo-Egypt
478,Station Manager (potatoes - oranges),"['Full Time', 'On-site']",Confidential ,"Ameria, Alexandria, Egypt ",Manager · 10 - 15 Yrs of Exp · Engineering - Construction/Civil/Architecture · Project/Program Management · Engineering - Mechanical/Electrical · Project Management · Agriculture · Engineering,https://wuzzuf.net/jobs/p/ATo0yhKbJVyJ-Station-Manager-potatoes---oranges-Alexandria-Egypt
